year,state,district,candidate_mit,party,vote_share,totalvotes,won,is_midterm,office,name_normalized,incumbency,TTL_RECEIPTS,TTL_INDIV_CONTRIB,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,candidate_fec,vote_pct_fec,poll_avg,poll_available,partisan
2000,UT,03,DONALD DUNN,DEM,0.37306823735611844,237348,0,0,H,DONALD DUNN,challenger,379269.0,273610.0,87189.0,15250.0,"DUNN, DONALD K",37.0,0.0,False,-0.4099876660673972
2000,VT,00,KAREN ANN KERIN,REP,0.18342708722994291,283366,1,0,H,KAREN ANN KERIN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.0942420258171538
2000,VT,00,PETE DIAMONDSTONE,DEM,0.05264569496693322,283366,0,0,H,PETE DIAMONDSTONE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.0942420258171538
2000,VA,01,JO ANN S DAVIS,REP,0.5754218406624743,263014,1,0,H,JO ANN S DAVIS,open,427805.0,565853.0,202917.0,9670.0,"DAVIS, JO ANN S",58.0,0.0,False,-0.0855146447914118
2000,VA,01,LAWRENCE A DAVIES,DEM,0.3703186902598341,263014,0,0,H,LAWRENCE A DAVIES,open,205581.0,143831.0,44300.0,9328.0,"DAVIES, LAWRENCE",37.0,0.0,False,-0.0855146447914118
2000,VA,02,"EDWARD L \""ED\"" SCHROCK",REP,0.5196013359599424,188329,1,0,H,EDWARD L ED SCHROCK,open,1122070.0,488922.0,550233.0,39500.0,"SCHROCK, EDWARD L",52.0,0.0,False,-0.0855146447914118
2000,VA,02,JODY M WAGNER,DEM,0.4796287348204472,188329,0,0,H,JODY M WAGNER,open,1163000.0,834995.0,244900.0,0.0,"WAGNER, JODY MOSES",48.0,0.0,False,-0.0855146447914118
2000,VA,03,ROBERT C SCOTT,DEM,0.9770804174688994,140753,1,0,H,ROBERT C SCOTT,incumbent,255440.0,91436.0,154300.0,500.0,"SCOTT, ROBERT C",98.0,0.0,False,-0.0855146447914118
2000,VA,04,NORMAN SISISKY,DEM,0.9890148258162016,191895,1,0,H,NORMAN SISISKY,incumbent,244231.0,42917.0,178273.0,842.0,"SISISKY, NORMAN",99.0,0.0,False,-0.0855146447914118
2000,VA,05,JOHN W BOYD JR,DEM,0.30740697209750595,212705,1,0,H,JOHN W BOYD JR,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.0855146447914118
2000,VA,06,BOB GOODLATTE,REP,0.992588181223824,154483,1,0,H,BOB GOODLATTE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.0855146447914118
2000,VA,07,ERIC I CANTOR,REP,0.6691838230441383,287891,1,0,H,ERIC I CANTOR,open,1583311.0,815195.0,388928.0,36685.0,"CANTOR, ERIC IVAN",67.0,0.0,False,-0.0855146447914118
2000,VA,07,WARREN A STEWART,DEM,0.3297602217505931,287891,0,0,H,WARREN A STEWART,open,71085.0,34992.0,6350.0,4400.0,"STEWART, WARREN A",33.0,0.0,False,-0.0855146447914118
2000,VA,08,DEMARIS H MILLER,REP,0.3405182890366089,259199,0,0,H,DEMARIS H MILLER,challenger,216105.0,189035.0,14833.0,8600.0,"MILLER, DEMARIS H",35.0,0.0,False,-0.0855146447914118
2000,VA,08,JAMES P MORAN,DEM,0.6334052214707618,259199,1,0,H,JAMES P MORAN,incumbent,1027091.0,463313.0,489954.0,0.0,"MORAN, JAMES P JR",63.0,0.0,False,-0.0855146447914118
2000,VA,09,"MICHAEL D \""OZ\"" OSBORNE",REP,0.30141474689492265,196855,0,0,H,MICHAEL D OZ OSBORNE,challenger,38599.0,21060.0,0.0,16059.0,"OSBORNE, MICHAEL D ""OZ""",31.0,0.0,False,-0.0855146447914118
2000,VA,09,RICK BOUCHER,DEM,0.6984226969088924,196855,1,0,H,RICK BOUCHER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.0855146447914118
2000,VA,10,FRANK R WOLF,REP,0.8419811237602992,283637,1,0,H,FRANK R WOLF,incumbent,529482.0,250553.0,259663.0,0.0,"WOLF, FRANK RUDOLPH",84.0,0.0,False,-0.0855146447914118
2000,VA,11,"M L \""MIKE\"" CORRIGAN",DEM,0.343481446116361,242968,0,0,H,M L MIKE CORRIGAN,challenger,75190.0,51565.0,5000.0,5450.0,"CORRIGAN, MICHAEL L ""MIKE""",36.0,0.0,False,-0.0855146447914118
2000,VA,11,THOMAS M DAVIS,REP,0.6189909782358171,242968,1,0,H,THOMAS M DAVIS,incumbent,1737138.0,990631.0,669775.0,330.0,"DAVIS, THOMAS M",61.0,0.0,False,-0.0855146447914118
2000,WA,01,DAN MCDONALD,REP,0.4264973602767158,285636,0,0,H,DAN MCDONALD,challenger,1468550.0,969385.0,417076.0,57617.0,"MCDONALD, DANIEL R",42.0,45.0,True,0.05066221532303694
2000,WA,01,JAY INSLEE,DEM,0.5455194723354199,285636,1,0,H,JAY INSLEE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.05066221532303694
2000,WA,02,JOHN KOSTER,REP,0.45930827477999864,293180,0,0,H,JOHN KOSTER,open,1118046.0,603877.0,463033.0,47955.0,"KOSTER, JOHN",46.0,44.0,True,0.05066221532303694
2000,WA,02,RICK LARSEN,DEM,0.5000920935943789,293180,1,0,H,RICK LARSEN,unknown,0.0,0.0,0.0,0.0,,,50.0,True,0.05066221532303694
2000,WA,03,BRIAN BAIRD,DEM,0.5640194718818102,282664,1,0,H,BRIAN BAIRD,incumbent,1382509.0,832084.0,512906.0,8363.0,"BAIRD, BRIAN",56.0,0.0,False,0.05066221532303694
2000,WA,03,TRENT R MATSON,REP,0.40635171086519684,282664,0,0,H,TRENT R MATSON,challenger,495020.0,364275.0,114041.0,15500.0,"MATSON, TRENT ROSS",41.0,0.0,False,0.05066221532303694
2000,WA,04,DOC HASTINGS,REP,0.6093430992241732,235104,1,0,H,DOC HASTINGS,incumbent,693727.0,417321.0,264474.0,633.0,"HASTINGS, DOC",61.0,0.0,False,0.05066221532303694
2000,WA,04,JIM DAVIS,DEM,0.3725372601061658,235104,0,0,H,JIM DAVIS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.05066221532303694
2000,WA,05,GEORGE R NETHERCUTT JR,REP,0.5733677263209853,251214,1,0,H,GEORGE R NETHERCUTT JR,incumbent,1666604.0,729838.0,818992.0,82226.0,"NETHERCUTT, GEORGE R JR",57.0,0.0,False,0.05066221532303694
2000,WA,05,TOM KEEFE,DEM,0.3889233880277373,251214,0,0,H,TOM KEEFE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.05066221532303694
2000,WA,06,BOB LAWRENCE,REP,0.3109970829914453,254713,0,0,H,BOB LAWRENCE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.05066221532303694
2000,WA,06,NORMAN D DICKS,DEM,0.6472107823314868,254713,1,0,H,NORMAN D DICKS,incumbent,688723.0,315755.0,356125.0,0.0,"DICKS, NORM D",65.0,0.0,False,0.05066221532303694
2000,WA,07,JIM MCDERMOTT,DEM,0.7278534586865004,265809,1,0,H,JIM MCDERMOTT,incumbent,368877.0,226969.0,132773.0,200.0,"MCDERMOTT, JAMES A",73.0,0.0,False,0.05066221532303694
2000,WA,08,HEIDI BEHRENS-BENEDICT,DEM,0.3563850740997324,294468,0,0,H,HEIDI BEHRENSBENEDICT,challenger,371381.0,305418.0,49594.0,13060.0,"BEHRENS-BENEDICT, HEIDI",36.0,40.0,True,0.05066221532303694
2000,WA,08,JENNIFER DUNN,REP,0.6223256856432617,294468,1,0,H,JENNIFER DUNN,incumbent,1735156.0,990823.0,724081.0,392.0,"DUNN, JENNIFER B",62.0,0.0,False,0.05066221532303694
2000,WA,09,ADAM SMITH,DEM,0.616747790531957,219623,1,0,H,ADAM SMITH,incumbent,1076886.0,500006.0,518222.0,10416.0,"SMITH, D ADAM",62.0,0.0,False,0.05066221532303694
2000,WA,09,CHRIS VANCE,REP,0.3495353401055445,219623,0,0,H,CHRIS VANCE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.05066221532303694
2000,WV,01,ALAN B MOLLOHAN,DEM,0.8778206201128504,194771,1,0,H,ALAN B MOLLOHAN,incumbent,294750.0,89900.0,204850.0,0.0,"MOLLOHAN, ALAN BOWLBY",88.0,0.0,False,-0.06835901397303795
2000,WV,02,JIM HUMPHREYS,DEM,0.4591890867752937,224315,0,0,H,JIM HUMPHREYS,open,6982393.0,313095.0,307600.0,0.0,"HUMPHREYS, JAMES F",47.0,38.0,True,-0.06835901397303795
2000,WV,02,SHELLEY MOORE CAPITO,REP,0.48489401065465976,224315,1,0,H,SHELLEY MOORE CAPITO,open,1367504.0,701164.0,587209.0,15901.0,"CAPITO, SHELLEY MOORE",48.0,32.0,True,-0.06835901397303795
2000,WV,03,NICK J RAHALL II,DEM,0.9130583508514423,160786,1,0,H,NICK J RAHALL II,incumbent,668423.0,153565.0,344613.0,745.0,"RAHALL, NICK JOE II",92.0,0.0,False,-0.06835901397303795
2000,WI,01,JEFFREY C THOMAS,DEM,0.3331634125588944,266791,0,0,H,JEFFREY C THOMAS,challenger,13311.0,680.0,0.0,0.0,"THOMAS, JEFFREY C",34.0,0.0,False,-0.0029368969040493575
2000,WI,01,PAUL RYAN,REP,0.6657346012421709,266791,1,0,H,PAUL RYAN,incumbent,1343419.0,784414.0,522026.0,0.0,"RYAN, PAUL D",66.0,0.0,False,-0.0029368969040493575
2000,WI,02,JOHN SHARPLESS,REP,0.4856837741064137,318380,0,0,H,JOHN SHARPLESS,challenger,777109.0,569026.0,165200.0,12324.0,"SHARPLESS, JOHN BURK",49.0,0.0,False,-0.0029368969040493575
2000,WI,02,TAMMY BALDWIN,DEM,0.5136440731201709,318380,1,0,H,TAMMY BALDWIN,incumbent,1600964.0,1129739.0,427947.0,2032.0,"BALDWIN, TAMMY",51.0,0.0,False,-0.0029368969040493575
2000,WI,03,RON KIND,DEM,0.637389240738836,272212,1,0,H,RON KIND,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.0029368969040493575
2000,WI,03,SUSAN TULLY,REP,0.3590620545751106,272212,0,0,H,SUSAN TULLY,challenger,125052.0,64599.0,4000.0,10632.0,"TULLY, SUSAN P",36.0,0.0,False,-0.0029368969040493575
2000,WI,04,GERALD D KLECZKA,DEM,0.607661597311199,269265,1,0,H,GERALD D KLECZKA,incumbent,662442.0,179534.0,445989.0,1288.0,"KLECZKA, GERALD D",61.0,0.0,False,-0.0029368969040493575
2000,WI,04,TIM RIENER,REP,0.37810706924405324,269265,0,0,H,TIM RIENER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.0029368969040493575
2000,WI,05,JONATHAN SMITH,REP,0.220216929042403,223852,0,0,H,JONATHAN SMITH,challenger,16342.0,14942.0,50.0,1350.0,"SMITH, JONATHAN",22.0,0.0,False,-0.0029368969040493575
2000,WI,05,THOMAS M BARRETT,DEM,0.7768212926397798,223852,1,0,H,THOMAS M BARRETT,incumbent,553864.0,236315.0,270316.0,1519.0,"BARRETT, THOMAS M",78.0,0.0,False,-0.0029368969040493575
2000,WI,06,DAN FLAHERTY,DEM,0.3487781426316649,275605,0,0,H,DAN FLAHERTY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.0029368969040493575
2000,WI,06,THOMAS E PETRI,REP,0.6502240525389598,275605,1,0,H,THOMAS E PETRI,incumbent,643944.0,241661.0,330764.0,1450.0,"PETRI, THOMAS E",65.0,0.0,False,-0.0029368969040493575
2000,WI,07,DAVID R OBEY,DEM,0.6326592554669788,273460,1,0,H,DAVID R OBEY,incumbent,1075642.0,392604.0,644519.0,0.0,"OBEY, DAVID R",63.0,0.0,False,-0.0029368969040493575
2000,WI,07,SEAN CRONIN,REP,0.3666496014042273,273460,0,0,H,SEAN CRONIN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.0029368969040493575
2000,WI,08,DEAN REICH,DEM,0.25265272120129617,283294,0,0,H,DEAN REICH,challenger,15235.0,12028.0,550.0,2300.0,"REICH, DEAN F",25.0,0.0,False,-0.0029368969040493575
2000,WI,08,MARK GREEN,REP,0.7461788813035222,283294,1,0,H,MARK GREEN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.0029368969040493575
2000,WI,09,F JAMES SENSENBRENNER JR,REP,0.7404368459291092,323455,1,0,H,F JAMES SENSENBRENNER JR,incumbent,501176.0,242749.0,244379.0,2050.0,"SENSENBRENNER, FRANK JAMES JR",74.0,0.0,False,-0.0029368969040493575
2000,WI,09,MIKE CLAWSON,DEM,0.2588304400921303,323455,0,0,H,MIKE CLAWSON,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.0029368969040493575
2000,WY,00,BARBARA CUBIN,REP,0.6681110818041373,212312,1,0,H,BARBARA CUBIN,incumbent,644416.0,259078.0,363037.0,13073.0,"CUBIN, BARBARA L",66.0,0.0,False,-0.4143770693480232
2000,WY,00,MICHAEL ALLEN GREEN,DEM,0.28560797317155884,212312,0,0,H,MICHAEL ALLEN GREEN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.4143770693480232
2002,AL,01,JO BONNER,REP,0.6049796571658822,178687,1,1,H,JO BONNER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.15430598242317656
2002,AL,01,JUDY MCCAIN BELK,DEM,0.3777946912758063,178687,0,1,H,JUDY MCCAIN BELK,open,458552.88,56355.96,43080.2,10000.0,"BELK, JUDY MCCAIN",38.0,0.0,False,-0.15430598242317656
2002,AL,02,CHARLES WOODS,DEM,0.2952411353177453,187965,0,1,H,CHARLES WOODS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.15430598242317656
2002,AL,02,TERRY EVERETT,REP,0.6875375734844253,187965,1,1,H,TERRY EVERETT,incumbent,1300777.86,237069.44,275139.42,0.0,"EVERETT, TERRY",69.0,0.0,False,-0.15430598242317656
2002,AL,03,JOE TURNHAM,DEM,0.482008354347958,181223,0,1,H,JOE TURNHAM,open,1015135.66,423590.0,334082.0,5000.0,"TURNHAM, JOSEPH R",48.0,0.0,False,-0.15430598242317656
2002,AL,03,MIKE ROGERS,REP,0.5030763203346154,181223,1,1,H,MIKE ROGERS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.15430598242317656
2002,AL,04,ROBERT B ADERHOLT,REP,0.8671889063382598,161101,1,1,H,ROBERT B ADERHOLT,incumbent,712483.31,352550.11,271712.81,0.0,"ADERHOLT, ROBERT BROWN",87.0,0.0,False,-0.15430598242317656
2002,AL,05,"ROBERT E \""BUD\"" CRAMER JR",DEM,0.7328394074939412,195171,1,1,H,ROBERT E BUD CRAMER JR,incumbent,1072123.42,526122.5,482053.42,1872.0,"CRAMER, ROBERT E ""BUD"" JR",73.0,0.0,False,-0.15430598242317656
2002,AL,05,STEPHEN P ENGEL,REP,0.24709613620876053,195171,0,1,H,STEPHEN P ENGEL,challenger,13660.18,11904.9,0.0,473.28,"ENGEL, STEPHEN P",25.0,0.0,False,-0.15430598242317656
2002,AL,06,SPENCER BACHUS,REP,0.8982838070845895,198346,1,1,H,SPENCER BACHUS,incumbent,1105803.63,348000.68,662087.25,608.98,"BACHUS, SPENCER T",90.0,0.0,False,-0.15430598242317656
2002,AL,07,ARTUR DAVIS,DEM,0.9243937489853224,166309,1,1,H,ARTUR DAVIS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.15430598242317656
2002,AK,00,CLIFFORD GREENE,DEM,0.1728268745197058,227725,0,1,H,CLIFFORD GREENE,challenger,980.0,0.0,0.0,0.0,"GREENE, CLIFFORD MARK",17.0,0.0,False,-0.3146796132931394
2002,AK,00,DON YOUNG,REP,0.7451311889340213,227725,1,1,H,DON YOUNG,incumbent,2117850.58,1177239.14,891136.08,196.0,"YOUNG, DON E",75.0,0.0,False,-0.3146796132931394
2002,AZ,01,GEORGE CORDOVA,DEM,0.4564163332131183,174687,0,1,H,GEORGE CORDOVA,open,655499.9,161235.39,250047.03,44000.0,"CORDOVA, GEORGE ADAM",48.0,34.0,True,-0.06799898979996177
2002,AZ,01,RICK RENZI,REP,0.49212019211504004,174687,1,1,H,RICK RENZI,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.06799898979996177
2002,AZ,02,RANDY COMACHO,DEM,0.3654702630416353,167502,0,1,H,RANDY COMACHO,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.06799898979996177
2002,AZ,02,TRENT FRANKS,REP,0.5991510549127772,167502,1,1,H,TRENT FRANKS,open,562183.03,145555.0,33149.03,0.0,"FRANKS, TRENT",60.0,0.0,False,-0.06799898979996177
2002,AZ,03,CHARLES HILL,DEM,0.30287445987505696,155751,0,1,H,CHARLES HILL,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.06799898979996177
2002,AZ,03,JOHN B SHADEGG,REP,0.6731706377487143,155751,1,1,H,JOHN B SHADEGG,incumbent,706703.33,292765.03,400514.46,0.0,"SHADEGG, JOHN BARDEN",67.0,0.0,False,-0.06799898979996177
2002,AZ,04,ED PASTOR,DEM,0.6738363732687505,66065,1,1,H,ED PASTOR,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.06799898979996177
2002,AZ,04,JONATHAN BARNERT,REP,0.27822598955574057,66065,0,1,H,JONATHAN BARNERT,challenger,5720.0,4720.0,1000.0,0.0,"BARNERT, JONATHAN",28.0,0.0,False,-0.06799898979996177
2002,AZ,05,CRAIG COLUMBUS,DEM,0.36251266106046687,169812,0,1,H,CRAIG COLUMBUS,challenger,356845.52,96059.08,24500.0,1250.0,"COLUMBUS, CRAIG",36.0,0.0,False,-0.06799898979996177
2002,AZ,05,J D HAYWORTH,REP,0.6116764421831201,169812,1,1,H,J D HAYWORTH,incumbent,1440761.55,844381.93,557762.22,0.0,"HAYWORTH, J D",61.0,0.0,False,-0.06799898979996177
2002,AZ,06,DEBORAH THOMAS,DEM,0.31569622034451217,156337,0,1,H,DEBORAH THOMAS,challenger,22309.0,7504.0,11300.0,400.0,"THOMAS, DEBORAH",32.0,0.0,False,-0.06799898979996177
2002,AZ,06,JEFF FLAKE,REP,0.6594344269110959,156337,1,1,H,JEFF FLAKE,incumbent,373430.54,227947.0,141640.54,0.0,"FLAKE, JEFF L",66.0,0.0,False,-0.06799898979996177
2002,AZ,07,RAUL M GRIJALVA,DEM,0.5900325569747057,103818,1,1,H,RAUL M GRIJALVA,open,565277.64,292602.59,254747.95,10250.0,"GRIJALVA, RAUL M",59.0,0.0,False,-0.06799898979996177
2002,AZ,07,ROSS HIEB,REP,0.3705908416652218,103818,0,1,H,ROSS HIEB,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.06799898979996177
2002,AZ,08,JIM KOLBE,REP,0.6332947492366336,200428,1,1,H,JIM KOLBE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.06799898979996177
2002,AZ,08,MARY JUDGE RYAN,DEM,0.3359211287844014,200428,0,1,H,MARY JUDGE RYAN,challenger,280191.5,214134.82,29000.0,250.0,"RYAN, MARY JUDGE",34.0,0.0,False,-0.06799898979996177
2002,AR,01,MARION BERRY,DEM,0.6683620360923023,194058,1,1,H,MARION BERRY,incumbent,1225993.68,664244.2,539617.15,17957.51,"BERRY, MARION",67.0,0.0,False,-0.05956287273146038
2002,AR,01,TOMMY ROBINSON,REP,0.3316379639076977,194058,0,1,H,TOMMY ROBINSON,challenger,142835.0,79510.0,4500.0,8825.0,"ROBINSON, TOMMY",33.0,0.0,False,-0.05956287273146038
2002,AR,02,VIC SNYDER,DEM,0.9292177105437882,153626,1,1,H,VIC SNYDER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.05956287273146038
2002,AR,03,JOHN BOOZMAN,REP,0.9889762678690014,143055,1,1,H,JOHN BOOZMAN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.05956287273146038
2002,AR,04,JAY DICKEY,REP,0.3943767496722133,197537,0,1,H,JAY DICKEY,challenger,2486952.7,2192586.54,217656.0,41392.11,"DICKEY, JAY W JR",39.0,0.0,False,-0.05956287273146038
2002,AR,04,MIKE ROSS,DEM,0.6056232503277867,197537,1,1,H,MIKE ROSS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.05956287273146038
2002,CA,01,LAWRENCE R WIESNER,REP,0.3240162836903939,185216,0,1,H,LAWRENCE R WIESNER,challenger,82498.0,24329.0,2000.0,1848.0,"WIESNER, LAWRENCE R",32.0,0.0,False,0.11284894185550937
2002,CA,01,MIKE THOMPSON,DEM,0.6407059865238425,185216,1,1,H,MIKE THOMPSON,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.11284894185550937
2002,CA,02,MIKE JOHNSON,DEM,0.2930692516132637,178985,0,1,H,MIKE JOHNSON,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.11284894185550937
2002,CA,02,WALLY HERGER,REP,0.6578595971729475,178985,1,1,H,WALLY HERGER,incumbent,701750.29,309098.07,373048.49,0.0,"HERGER, WALLY",66.0,0.0,False,0.11284894185550937
2002,CA,03,DOUG OSE,REP,0.6245292892395776,194918,1,1,H,DOUG OSE,incumbent,1027823.35,533102.9,472692.08,98.0,"OSE, DOUG",62.0,0.0,False,0.11284894185550937
2002,CA,03,HOWARD BEEMAN,DEM,0.3444320175663612,194918,0,1,H,HOWARD BEEMAN,challenger,74210.0,31428.0,4418.0,4951.0,"BEEMAN, HOWARD DEAN",35.0,0.0,False,0.11284894185550937
2002,CA,04,JOHN T DOOLITTLE,REP,0.6476722711876275,228506,1,1,H,JOHN T DOOLITTLE,incumbent,1024990.72,637073.21,373956.11,250.0,"DOOLITTLE, JOHN T REP",65.0,0.0,False,0.11284894185550937
2002,CA,04,MARK A NORBERG,DEM,0.31885377189220415,228506,0,1,H,MARK A NORBERG,challenger,8202.0,3900.0,3000.0,1302.0,"NORBERG, MARK A",32.0,0.0,False,0.11284894185550937
2002,CA,05,RICHARD FRANKHUIZEN,REP,0.26409430147897067,131578,0,1,H,RICHARD FRANKHUIZEN,challenger,6383.0,3400.0,349.0,0.0,"FRANKHUIZEN, RICHARD",26.0,0.0,False,0.11284894185550937
2002,CA,05,ROBERT T MATSUI,DEM,0.7047226740032528,131578,1,1,H,ROBERT T MATSUI,incumbent,717566.98,199871.0,480599.0,250.0,"MATSUI, ROBERT",71.0,0.0,False,0.11284894185550937
2002,CA,06,LYNN C WOOLSEY,DEM,0.666863902501873,209563,1,1,H,LYNN C WOOLSEY,incumbent,598231.42,326730.2,260450.0,1303.86,"WOOLSEY, LYNN C",66.0,0.0,False,0.11284894185550937
2002,CA,06,PAUL L ERICKSON,REP,0.2961018882149998,209563,0,1,H,PAUL L ERICKSON,challenger,11997.73,7168.0,0.0,2451.0,"ERICKSON, PAUL L",30.0,0.0,False,0.11284894185550937
2002,CA,07,CHARLES R HARGRAVE,REP,0.2643811065502688,138376,0,1,H,CHARLES R HARGRAVE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.11284894185550937
2002,CA,07,GEORGE MILLER,DEM,0.7071240677574145,138376,1,1,H,GEORGE MILLER,incumbent,471750.3,117987.0,339786.19,1890.5,"MILLER, GEORGE",71.0,0.0,False,0.11284894185550937
2002,CA,08,G MICHAEL GERMAN,REP,0.12504908346370316,160441,0,1,H,G MICHAEL GERMAN,challenger,7130.0,6895.0,0.0,0.0,"GERMAN, G. MICHAEL",13.0,0.0,False,0.11284894185550937
2002,CA,08,NANCY PELOSI,DEM,0.7958314894571836,160441,1,1,H,NANCY PELOSI,incumbent,978263.24,428155.44,545608.0,6.0,"PELOSI, NANCY",80.0,0.0,False,0.11284894185550937
2002,CA,09,BARBARA LEE,DEM,0.8141351689761978,166917,1,1,H,BARBARA LEE,incumbent,889325.34,660276.47,216999.78,0.0,"LEE, BARBARA",81.0,0.0,False,0.11284894185550937
2002,CA,09,JERALD UDINSKY,REP,0.15177004139782047,166917,0,1,H,JERALD UDINSKY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.11284894185550937
2002,CA,10,ELLEN O TAUSCHER,DEM,0.7559346160517234,167197,1,1,H,ELLEN O TAUSCHER,incumbent,908269.62,353166.32,544094.94,0.0,"TAUSCHER, ELLEN O",76.0,0.0,False,0.11284894185550937
2002,CA,11,ELAINE SHAW,DEM,0.39685322725286853,173956,0,1,H,ELAINE SHAW,challenger,853823.15,200513.61,138360.51,5500.0,"SHAW, ELAINE",40.0,0.0,False,0.11284894185550937
2002,CA,11,RICHARD W POMBO,REP,0.6031467727471315,173956,1,1,H,RICHARD W POMBO,incumbent,1063759.48,592045.92,471070.11,0.0,"POMBO, RICHARD",60.0,0.0,False,0.11284894185550937
2002,CA,12,MICHAEL MOLONEY,REP,0.24764491818510298,154984,0,1,H,MICHAEL MOLONEY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.11284894185550937
2002,CA,12,TOM LANTOS,DEM,0.6813412997470707,154984,1,1,H,TOM LANTOS,incumbent,354984.07,208966.0,101008.25,0.0,"LANTOS, THOMAS P",68.0,0.0,False,0.11284894185550937
2002,CA,13,FORTNEY PETE STARK,DEM,0.7105887958725959,121723,1,1,H,FORTNEY PETE STARK,incumbent,454232.95,53071.0,308977.0,0.0,"STARK, FORTNEY PETE",71.0,0.0,False,0.11284894185550937
2002,CA,13,SYED R MAHMOOD,REP,0.22059922939789522,121723,0,1,H,SYED R MAHMOOD,challenger,49951.0,40654.0,0.0,1425.0,"MAHMOOD, SYED R",22.0,0.0,False,0.11284894185550937
2002,CA,14,ANNA G ESHOO,DEM,0.6818287724693903,171678,1,1,H,ANNA G ESHOO,incumbent,846660.43,390538.0,436425.16,961.03,"ESHOO, ANNA G",68.0,0.0,False,0.11284894185550937
2002,CA,14,JOSEPH HENRY NIXON,REP,0.28160859283076456,171678,0,1,H,JOSEPH HENRY NIXON,challenger,53164.0,11078.0,50.0,0.0,"NIXON, JOSEPH H",28.0,0.0,False,0.11284894185550937
2002,CA,15,LINDA RAE HERMANN,REP,0.3101065989084512,133022,0,1,H,LINDA RAE HERMANN,challenger,30593.19,21920.03,0.0,0.0,"HERMANN, LINDA RAE",31.0,0.0,False,0.11284894185550937
2002,CA,15,MICHAEL M HONDA,DEM,0.65765061418412,133022,1,1,H,MICHAEL M HONDA,incumbent,1012383.52,553152.0,441437.71,0.0,"HONDA, MICHAEL MAKOTO",66.0,0.0,False,0.11284894185550937
2002,CA,16,DOUGLAS ADAMS MCNEA,REP,0.298020113718445,107986,0,1,H,DOUGLAS ADAMS MCNEA,challenger,1965.0,1445.0,0.0,0.0,"MCNEA, DOUGLAS ADAMS",30.0,0.0,False,0.11284894185550937
2002,CA,16,ZOE LOFGREN,DEM,0.670179467708777,107986,1,1,H,ZOE LOFGREN,incumbent,552957.67,274350.42,245244.1,434.88,"LOFGREN, ZOE",67.0,0.0,False,0.11284894185550937
2002,CA,17,CLINT C ENGLER,REP,0.2701612903225806,149296,0,1,H,CLINT C ENGLER,challenger,1780.0,780.0,0.0,0.0,"ENGLER, CLINT",27.0,0.0,False,0.11284894185550937
2002,CA,17,SAM FARR,DEM,0.6807416139749223,149296,1,1,H,SAM FARR,incumbent,609555.73,251137.6,340480.35,1963.16,"FARR, SAM",68.0,0.0,False,0.11284894185550937
2002,CA,18,DENNIS A CARDOZA,DEM,0.5126331061290411,109593,1,1,H,DENNIS A CARDOZA,challenger,1656577.06,775988.4,826103.93,10107.87,"CARDOZA, DENNIS",51.0,0.0,False,0.11284894185550937
2002,CA,18,DICK MONTEITH,REP,0.4336773334063307,109593,0,1,H,DICK MONTEITH,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.11284894185550937
2002,CA,19,GEORGE RADANOVICH,REP,0.6730523060544227,157802,1,1,H,GEORGE RADANOVICH,incumbent,686704.97,366060.79,308717.86,0.0,"RADANOVICH, GEORGE",67.0,0.0,False,0.11284894185550937
